gene_id,Gene,chr,tss
ENSG00000114302.19,PRKAR2A,chr3,48847893
ENSG00000106031.9,HOXA13,chr7,27200090
ENSG00000146453.15,PNLDC1,chr6,159800248
ENSG00000145332.16,KLHL8,chr4,87240728
ENSG00000188483.8,IER5L,chr9,129178260
ENSG00000143839.17,REN,chr1,204190323
ENSG00000136689.21,IL1RN,chr2,113099314
ENSG00000131697.20,NPHP4,chr1,5993454
ENSG00000176209.14,SMIM19,chr8,42541131
ENSG00000114631.13,PODXL2,chr3,127629142
ENSG00000123545.8,NDUFAF4,chr6,96897896
ENSG00000176381.6,PRR18,chr6,166308447
ENSG00000163960.15,UBXN7,chr3,196432475
ENSG00000114982.21,KANSL3,chr2,96642786
ENSG00000181652.20,ATG9B,chr7,151024498
ENSG00000162520.17,SYNC,chr1,32703595
ENSG00000160685.16,ZBTB7B,chr1,155002542
ENSG00000137338.8,PGBD1,chr6,28281487
ENSG00000182150.22,ERCC6L2,chr9,95871263
ENSG00000116698.24,SMG7,chr1,183471870
ENSG00000148344.12,PTGES,chr9,129753077
ENSG00000030419.19,IKZF2,chr2,213152426
ENSG00000145087.16,STXBP5L,chr3,120908071
ENSG00000170122.6,FOXD4,chr9,118416
ENSG00000142789.20,CELA3A,chr1,22001656
ENSG00000239264.11,TXNDC5,chr6,7911010
ENSG00000160712.15,IL6R,chr1,154405140
ENSG00000185499.17,MUC1,chr1,155192915
ENSG00000075142.16,SRI,chr7,88226996
ENSG00000163171.10,CDC42EP3,chr2,37738467
ENSG00000188725.10,SMIM15,chr5,61163141
ENSG00000168300.16,PCMTD1,chr8,51900041
ENSG00000159176.16,CSRP1,chr1,201540141
ENSG00000168916.18,ZNF608,chr5,124748823
ENSG00000198843.15,SELENOT,chr3,150602874
ENSG00000254440.3,PBOV1,chr6,138218490
ENSG00000134247.12,PTGFRN,chr1,116909869
ENSG00000137210.16,TMEM14B,chr6,10747694
ENSG00000158186.15,MRAS,chr3,138347647
ENSG00000145839.2,IL9,chr5,135895840
ENSG00000212122.4,TSSK1B,chr5,113434988
ENSG00000198964.16,SGMS1,chr10,50625188
ENSG00000197353.5,LYPD2,chr8,142753005
ENSG00000169432.20,SCN9A,chr2,166376000
ENSG00000181458.12,TMEM45A,chr3,100492218
ENSG00000176853.18,FAM91A1,chr8,123768432
ENSG00000107738.22,VSIR,chr10,71773607
ENSG00000138078.18,PREPL,chr2,44361861
ENSG00000108231.15,LGI1,chr10,93757839
ENSG00000137392.12,CLPS,chr6,35798250
ENSG00000143013.15,LMO4,chr1,87328427
ENSG00000146839.19,ZAN,chr7,100733594
ENSG00000148459.18,PDSS1,chr10,26697440
ENSG00000090054.18,SPTLC1,chr9,92115490
ENSG00000163527.13,STT3B,chr3,31532189
ENSG00000146411.8,SLC2A12,chr6,134052659
ENSG00000178922.20,HYI,chr1,43453998
ENSG00000163376.11,KBTBD8,chr3,66998306
ENSG00000117400.19,MPL,chr1,43337807
ENSG00000255072.3,PIGY,chr4,88523775
ENSG00000135929.11,CYP27A1,chr2,218781687
ENSG00000083857.17,FAT1,chr4,186726721
ENSG00000170667.18,RASA4B,chr7,102517799
ENSG00000138385.18,SSB,chr2,169791932
ENSG00000163687.16,DNASE1L3,chr3,58214696
ENSG00000218823.2,PAPOLB,chr7,4862029
ENSG00000277149.7,TYW1B,chr7,72828259
ENSG00000090316.18,MAEA,chr4,1289838
ENSG00000198715.15,GLMP,chr1,156295698
ENSG00000091704.11,CPA1,chr7,130380338
ENSG00000004487.20,KDM1A,chr1,23019394
ENSG00000146648.23,EGFR,chr7,55018819
ENSG00000162777.19,DENND2D,chr1,111204534
ENSG00000056050.9,HPF1,chr4,169757971
ENSG00000119318.15,RAD23B,chr9,107283136
ENSG00000257315.5,ZBED6,chr1,203795622
ENSG00000121764.14,HCRTR1,chr1,31617659
ENSG00000164938.16,TP53INP1,chr8,94949399
ENSG00000118263.18,KLF7,chr2,207173855
ENSG00000162825.19,NBPF20,chr1,145425623
ENSG00000145337.6,PYURF,chr4,88523793
ENSG00000287542.1,HERC3,chr4,88523809
ENSG00000056097.18,ZFR,chr5,32444765
ENSG00000116095.13,PLEKHA3,chr2,178480346
ENSG00000198821.14,CD247,chr1,167518639
ENSG00000158156.10,XKR8,chr1,27959587
ENSG00000136235.19,GPNMB,chr7,23235966
ENSG00000134198.12,TSPAN2,chr1,115089527
ENSG00000055957.13,ITIH1,chr3,52777558
ENSG00000165171.13,METTL27,chr7,73842539
ENSG00000187944.5,C2orf66,chr2,196809354
ENSG00000270617.1,URGCP-MRPS24,chr7,43906588
ENSG00000124762.17,CDKN1A,chr6,36676440
ENSG00000142949.20,PTPRF,chr1,43525085
ENSG00000288646.1,ENSG00000288646,chr6,53065601
ENSG00000158623.15,COPG2,chr7,130668754
ENSG00000291317.3,TMEM276,chr8,144466889
ENSG00000159214.15,CCDC24,chr1,43991351
ENSG00000164597.17,COG5,chr7,107564514
ENSG00000112078.16,KCTD20,chr6,36442766
ENSG00000171604.14,CXXC5,chr5,139646374
ENSG00000232237.5,ASCL5,chr1,201127183
ENSG00000136783.12,NIPSNAP3A,chr9,104747663
ENSG00000044012.5,GUCA2B,chr1,42153399
ENSG00000172020.15,GAP43,chr3,115623291
ENSG00000275572.2,GRIFIN,chr7,2476893
ENSG00000197591.3,OR11L1,chr1,247841895
ENSG00000178021.11,TSPYL6,chr2,54256228
ENSG00000109674.6,NEIL3,chr4,177309810
ENSG00000286219.3,NOTCH2NLC,chr1,149390533
ENSG00000127946.19,HIP1,chr7,75739060
ENSG00000131233.10,GJA9,chr1,38881586
ENSG00000115556.16,PLCD4,chr2,218607854
ENSG00000196503.7,ARL9,chr4,56505208
ENSG00000119771.17,KLHL29,chr2,23385170
ENSG00000163156.14,SCNM1,chr1,151156663
ENSG00000050748.20,MAPK9,chr5,180292106
ENSG00000163737.6,PF4,chr4,73982110
ENSG00000181826.12,RELL1,chr4,37686412
ENSG00000152926.19,ZNF117,chr7,65006720
ENSG00000169991.12,IFFO2,chr1,18956675
ENSG00000249715.13,FER1L5,chr2,96642736
ENSG00000154978.15,VOPP1,chr7,55572987
ENSG00000064995.21,TAF11,chr6,34889191
ENSG00000142748.16,FCN3,chr1,27374919
ENSG00000173210.22,ABLIM3,chr5,149141361
ENSG00000187753.14,C9orf153,chr9,86259656
ENSG00000066248.17,NGEF,chr2,233013262
ENSG00000115170.18,ACVR1,chr2,157876407
ENSG00000271601.6,LIX1L,chr1,145958054
ENSG00000226887.10,ERVMER34-1,chr4,52751896
ENSG00000181090.23,EHMT1,chr9,137618900
ENSG00000243955.8,GSTA1,chr6,52804020
ENSG00000112796.12,ENPP5,chr6,46171112
ENSG00000116353.18,MECR,chr1,29230957
ENSG00000170214.6,ADRA1B,chr5,159865079
ENSG00000262543.2,SMIM28,chr6,138377904
ENSG00000134970.16,TMED7,chr5,115634829
ENSG00000119013.12,NDUFB3,chr2,201071432
ENSG00000244623.2,OR2AE1,chr7,99877032
ENSG00000107796.16,ACTA2,chr10,88991338
ENSG00000172031.9,EPHX4,chr1,92029426
ENSG00000114315.6,HES1,chr3,194136138
ENSG00000165152.11,PGAP4,chr9,101533536
ENSG00000143476.20,DTL,chr1,212035552
ENSG00000055163.23,CYFIP2,chr5,157266078
ENSG00000160801.16,PTH1R,chr3,46877705
ENSG00000128602.13,SMO,chr7,129188500
ENSG00000120992.20,LYPLA1,chr8,54102034
ENSG00000157224.18,CLDN12,chr7,90383720
ENSG00000129422.17,MTUS1,chr8,17801544
ENSG00000180432.7,CYP8B1,chr3,42875919
ENSG00000258465.8,ENSG00000258465,chr1,160285129
ENSG00000236980.10,CIMIP7,chr3,49191857
ENSG00000130449.7,ZSWIM6,chr5,61332257
ENSG00000117528.16,ABCD3,chr1,94418038
ENSG00000165185.17,KIAA1958,chr9,112486826
ENSG00000064999.18,ANKS1A,chr6,34889242
ENSG00000115648.16,MLPH,chr2,237485427
ENSG00000135932.14,CAB39,chr2,230712821
ENSG00000136738.17,STAM,chr10,17644123
ENSG00000119522.20,DENND1A,chr9,123930153
ENSG00000144550.16,CPNE9,chr3,9703690
ENSG00000204859.15,ZBTB48,chr1,6579993
ENSG00000196932.13,TMEM26,chr10,61453389
ENSG00000074966.14,TXK,chr4,48134264
ENSG00000213462.6,ERV3-1,chr7,65006742
ENSG00000064225.15,ST3GAL6,chr3,98732174
ENSG00000109458.12,GAB1,chr4,143336149
ENSG00000005436.16,GCFC2,chr2,75711183
ENSG00000172059.13,KLF11,chr2,10042848
ENSG00000104320.17,NBN,chr8,90003227
ENSG00000113302.7,IL12B,chr5,159330862
ENSG00000170498.12,KISS1,chr1,204196637
ENSG00000165097.18,KDM1B,chr6,18155292
ENSG00000152422.18,XRCC4,chr5,83077497
ENSG00000173950.17,XXYLT1,chr3,195271175
ENSG00000251349.3,MSANTD3-TMEFF1,chr9,100442270
ENSG00000250719.3,P3R3URF,chr1,46176487
ENSG00000278139.1,P3R3URF-PIK3R3,chr1,46176487
ENSG00000116299.19,ELAPOR1,chr1,109113174
ENSG00000188763.5,FZD9,chr7,73433777
ENSG00000105810.12,CDK6,chr7,92837003
ENSG00000164603.14,SAMTOR,chr7,112939886
ENSG00000004534.17,RBM6,chr3,49940006
ENSG00000116754.16,SRSF11,chr1,70205669
ENSG00000174567.10,GOLT1A,chr1,204214120
ENSG00000157014.12,TATDN2,chr3,10248022
ENSG00000130997.17,POLN,chr4,2242137
ENSG00000035499.15,DEPDC1B,chr5,60700198
ENSG00000182613.3,OR2V2,chr5,181147585
ENSG00000183826.21,BTBD9,chr6,38640171
ENSG00000170248.17,PDCD6IP,chr3,33798317
ENSG00000057608.20,GDI2,chr10,5842131
ENSG00000253846.4,PCDHGA10,chr5,141412980
ENSG00000169583.15,CLIC3,chr9,136996728
ENSG00000206549.13,ENSG00000206549,chr3,46812573
ENSG00000163812.18,ZDHHC3,chr3,44976281
ENSG00000157985.21,AGAP1,chr2,235494025
ENSG00000258881.6,ENSG00000258881,chr2,70995335
ENSG00000145192.15,AHSG,chr3,186612775
ENSG00000196584.5,XRCC2,chr7,152676200
ENSG00000107625.16,DDX50,chr10,68901198
ENSG00000163382.15,NAXE,chr1,156591737
ENSG00000205858.10,LRRC72,chr7,16526824
ENSG00000145908.15,ZNF300,chr5,150904986
ENSG00000155100.13,OTUD6B,chr8,91070195
ENSG00000092850.14,TEKT2,chr1,36084079
ENSG00000182197.14,EXT1,chr8,118111898
ENSG00000066557.8,LRRC40,chr1,70205664
ENSG00000131732.14,ZCCHC9,chr5,81301579
ENSG00000196639.9,HRH1,chr3,11137092
ENSG00000196275.18,GTF2IRD2,chr7,74852470
ENSG00000175697.13,GPR156,chr3,120285425
ENSG00000137270.12,GCM1,chr6,53148840
ENSG00000106236.6,NPTX2,chr7,98617253
ENSG00000197070.16,ARRDC1,chr9,137605618
ENSG00000106686.20,SPATA6L,chr9,4666673
ENSG00000198642.9,KLHL9,chr9,21335403
ENSG00000164037.19,SLC9B1,chr4,103019792
ENSG00000054118.17,THRAP3,chr1,36224391
ENSG00000113318.13,MSH3,chr5,80654612
ENSG00000143493.15,INTS7,chr1,212035571
ENSG00000060762.22,MPC1,chr6,166383001
ENSG00000164867.13,NOS3,chr7,150991016
ENSG00000262576.4,PCDHGA4,chr5,141355003
ENSG00000284956.1,ENSG00000284956,chr8,23084402
ENSG00000289685.2,ENSG00000289685,chr2,95165390
ENSG00000136982.8,DSCC1,chr8,119856021
ENSG00000158710.17,TAGLN2,chr1,159925545
ENSG00000288678.2,ENSG00000288678,chr1,31938009
ENSG00000168273.10,UQCC5,chr3,52533949
ENSG00000114023.17,FAM162A,chr3,122384160
ENSG00000106617.18,PRKAG2,chr7,151877562
ENSG00000068878.17,PSME4,chr2,53971039
ENSG00000058673.18,ZC3H11A,chr1,203795561
ENSG00000164002.14,EXO5,chr1,40508440
ENSG00000185662.12,SMIM23,chr5,171782431
ENSG00000185697.19,MYBL1,chr8,66614246
ENSG00000164924.20,YWHAZ,chr8,100953396
ENSG00000156574.11,NODAL,chr10,70447950
ENSG00000105875.17,WDR91,chr7,135211556
ENSG00000136542.11,GALNT5,chr2,157257496
ENSG00000274944.4,ENSG00000274944,chr1,38881616
ENSG00000171603.20,CLSTN1,chr1,9823992
ENSG00000164111.17,ANXA5,chr4,121697329
ENSG00000009790.17,TRAF3IP3,chr1,209755572
ENSG00000109794.16,FAM149A,chr4,186104418
ENSG00000078269.16,SYNJ2,chr6,157981823
ENSG00000132915.14,PDE6A,chr5,149945286
ENSG00000290180.1,ENSG00000290180,chr4,2512476
ENSG00000181004.11,BBS12,chr4,122732652
ENSG00000151577.14,DRD3,chr3,114199406
ENSG00000214367.11,HAUS3,chr4,2242189
ENSG00000270149.5,ENSG00000270149,chr1,161038961
ENSG00000160360.14,GPSM1,chr9,136327424
ENSG00000287839.3,ENSG00000287839,chr1,155648639
ENSG00000184731.7,FAM110C,chr2,47083
ENSG00000196754.15,S100A2,chr1,153586675
ENSG00000169291.12,SHE,chr1,154502865
ENSG00000188060.9,RAB42,chr1,28592199
ENSG00000112812.18,PRSS16,chr6,27247700
ENSG00000065029.17,ZNF76,chr6,35258908
ENSG00000203705.13,TATDN3,chr1,212791827
ENSG00000108064.13,TFAM,chr10,58385344
ENSG00000182010.13,RTKN2,chr10,62268899
ENSG00000227868.8,TEX46,chr1,23019099
ENSG00000137145.23,DENND4C,chr9,19230434
ENSG00000253313.8,C1orf210,chr1,43285907
ENSG00000085982.18,USP40,chr2,233566782
ENSG00000188996.5,HUS1B,chr6,657099
ENSG00000177679.17,SRRM3,chr7,76201863
ENSG00000143252.19,SDHC,chr1,161314351
ENSG00000205838.16,TTC23L,chr5,34838832
ENSG00000081277.14,PKP1,chr1,201283451
ENSG00000106483.14,SFRP4,chr7,38025694
ENSG00000150628.8,SPATA4,chr4,176195584
ENSG00000275111.7,ZNF2,chr2,95165431
ENSG00000171793.19,CTPS1,chr1,40979299
ENSG00000170364.15,SETMAR,chr3,4303303
ENSG00000162894.14,FCMR,chr1,206923246
ENSG00000170178.7,HOXD12,chr2,176099794
ENSG00000105851.12,PIK3CG,chr7,106865277
ENSG00000178172.7,SPINK6,chr5,148202793
ENSG00000112655.18,PTK7,chr6,43076255
ENSG00000168828.6,OR13J1,chr9,35870400
ENSG00000117174.13,ZNHIT6,chr1,85708432
ENSG00000167702.15,KIFC2,chr8,144465939
ENSG00000272297.2,ENSG00000272297,chr4,186555327
ENSG00000197763.21,TXNRD3,chr3,126655148
ENSG00000146243.15,IRAK1BP1,chr6,78867481
ENSG00000253368.6,TRNP1,chr1,26993648
ENSG00000104325.9,DECR1,chr8,90001329
ENSG00000276600.7,RAB7B,chr1,206003543
ENSG00000143595.15,AQP10,chr1,154321089
ENSG00000180697.9,C3orf22,chr3,126558964
ENSG00000150540.16,HNMT,chr2,137963987
ENSG00000171566.14,PLRG1,chr4,154550414
ENSG00000122188.15,LAX1,chr1,203765168
ENSG00000125538.13,IL1B,chr2,112864234
ENSG00000109475.20,RPL34,chr4,108620507
ENSG00000119321.12,FKBP15,chr9,113221457
ENSG00000289653.1,ENSG00000289653,chr8,102863859
ENSG00000198961.13,PJA2,chr5,109410033
ENSG00000035928.19,RFC1,chr4,39366399
ENSG00000189056.16,RELN,chr7,103989668
ENSG00000012660.16,ELOVL5,chr6,53349178
ENSG00000170128.5,GPR25,chr1,200872980
ENSG00000265491.7,RNF115,chr1,145824133
ENSG00000163154.8,TNFAIP8L2,chr1,151156620
ENSG00000161904.15,LEMD2,chr6,33789172
ENSG00000137216.21,TMEM63B,chr6,44126613
ENSG00000259305.6,ZHX1-C8orf76,chr8,123274283
ENSG00000170234.15,PWWP2A,chr5,160119477
ENSG00000081985.16,IL12RB2,chr1,67307363
ENSG00000067533.8,RRP15,chr1,218285260
ENSG00000151882.12,CCL28,chr5,43412391
ENSG00000211452.13,DIO1,chr1,53891238
ENSG00000118242.18,MREG,chr2,216034095
ENSG00000113838.15,TBCCD1,chr3,186570542
ENSG00000131459.15,GFPT2,chr5,180353358
ENSG00000162813.20,BPNT1,chr1,220119266
ENSG00000142657.23,PGD,chr1,10398591
ENSG00000189376.14,C8orf76,chr8,123241411
ENSG00000115641.21,FHL2,chr2,105438584
ENSG00000117682.20,DHDDS,chr1,26432272
ENSG00000143376.16,SNX27,chr1,151611984
ENSG00000112425.17,EPM2A,chr6,145736022
ENSG00000151458.14,ANKRD50,chr4,124712766
ENSG00000078900.18,TP73,chr1,3652306
ENSG00000160688.21,FLAD1,chr1,154983310
ENSG00000180264.13,ADGRD2,chr9,124450443
ENSG00000088543.17,C3orf18,chr3,50573567
ENSG00000188981.11,MSANTD1,chr4,3244368
ENSG00000206562.14,METTL6,chr3,15440565
ENSG00000183876.10,ARSI,chr5,150339306
ENSG00000058668.18,ATP2B4,chr1,203626663
ENSG00000183423.14,LRIT3,chr4,109846012
ENSG00000253457.6,SMIM18,chr8,30638558
ENSG00000163389.14,POGLUT1,chr3,119468790
ENSG00000158292.9,GPR153,chr1,6261103
ENSG00000174953.16,DHX36,chr3,154324990
ENSG00000175137.13,SH3BP5L,chr1,248826521
ENSG00000138101.22,DTNB,chr2,25673716
ENSG00000095203.17,EPB41L4B,chr9,109321067
ENSG00000196542.11,SPTSSB,chr3,161372940
ENSG00000143127.15,ITGA10,chr1,145910110
ENSG00000119328.14,ABITRAM,chr9,108934129
ENSG00000186141.12,POLR3C,chr1,145823775
ENSG00000196233.16,LCOR,chr10,96831802
ENSG00000144061.16,NPHP1,chr2,110205070
ENSG00000239779.9,WBP1,chr2,74458262
ENSG00000187091.16,PLCD1,chr3,38029679
ENSG00000163817.19,SLC6A20,chr3,45796653
ENSG00000163806.17,SPDYA,chr2,28782516
ENSG00000164125.18,GASK1B,chr4,158174248
ENSG00000156804.9,FBXO32,chr8,123541272
ENSG00000291303.1,ENSG00000291303,chr9,131430128
ENSG00000243725.9,TTC4,chr1,54715817
ENSG00000118473.25,SGIP1,chr1,66533266
ENSG00000289763.1,ENSG00000289763,chr3,10249041
ENSG00000081248.14,CACNA1S,chr1,201112463
ENSG00000143382.18,ADAMTSL4,chr1,150549368
ENSG00000168505.8,GBX2,chr2,236168394
ENSG00000215845.13,TSTD1,chr1,161039117
ENSG00000273331.1,TM4SF19-DYNLT2B,chr3,196338372
ENSG00000137364.7,TPMT,chr6,18155347
ENSG00000204334.9,ERICH2,chr2,170766877
ENSG00000086619.16,ERO1B,chr1,236282018
ENSG00000163872.18,YEATS2,chr3,183697747
ENSG00000171421.15,MRPL36,chr5,1802028
ENSG00000137601.20,NEK1,chr4,169612645
ENSG00000162733.21,DDR2,chr1,162630856
ENSG00000215788.13,TNFRSF25,chr1,6466189
ENSG00000117151.15,CTBS,chr1,84574483
ENSG00000113296.16,THBS4,chr5,79991310
ENSG00000155749.14,FLACC1,chr2,201357397
ENSG00000162571.16,TTLL10,chr1,1173879
ENSG00000145016.19,RUBCN,chr3,197749726
ENSG00000186583.13,SPATC1,chr8,144012274
ENSG00000274570.6,SPDYE10,chr7,73155430
ENSG00000116663.13,FBXO6,chr1,11664140
ENSG00000138483.3,CCDC54,chr3,107377438
ENSG00000115944.17,COX7A2L,chr2,42425087
ENSG00000144834.16,TAGLN3,chr3,111998734
ENSG00000117569.22,PTBP2,chr1,96721283
ENSG00000116199.14,FAM20B,chr1,179025803
ENSG00000123454.14,DBH,chr9,133634455
ENSG00000115896.18,PLCL1,chr2,197804540
ENSG00000162755.16,KLHDC9,chr1,161098342
ENSG00000186106.13,ANKRD46,chr8,100559788
ENSG00000213366.15,GSTM2,chr1,109667347
ENSG00000178177.19,LCORL,chr4,18021992
ENSG00000115526.13,CHST10,chr2,100417825
ENSG00000143156.16,NME7,chr1,169367974
ENSG00000188738.17,FSIP2,chr2,185738787
ENSG00000188112.10,C6orf132,chr6,42142619
ENSG00000159658.16,EFCAB14,chr1,46719145
ENSG00000178445.12,GLDC,chr9,6645733
ENSG00000198315.13,ZKSCAN8,chr6,28141731
ENSG00000163399.18,ATP1A1,chr1,116372667
ENSG00000091428.20,RAPGEF4,chr2,172735273
ENSG00000155744.12,HYCC2,chr2,201071699
ENSG00000104312.10,RIPK2,chr8,89757732
ENSG00000197329.14,PELI1,chr2,64144472
ENSG00000180871.10,CXCR2,chr2,218125268
ENSG00000132467.4,UTP3,chr4,70688531
ENSG00000144043.14,TEX261,chr2,70994872
ENSG00000162378.15,ZYG11B,chr1,52726389
ENSG00000005059.18,MCUB,chr4,109560208
ENSG00000086065.16,CHMP5,chr9,33264016
ENSG00000154767.18,XPC,chr3,14178766
ENSG00000114904.15,NEK4,chr3,52770972
ENSG00000181744.10,DIPK2A,chr3,143971815
ENSG00000240891.9,PLCXD2,chr3,111674654
ENSG00000203985.13,LDLRAD1,chr1,54018193
ENSG00000159374.20,M1AP,chr2,74648349
ENSG00000145740.22,SLC30A5,chr5,69093916
ENSG00000094975.16,SUCO,chr1,172532348
ENSG00000143751.12,SDE2,chr1,225999384
ENSG00000196189.16,SEMA4A,chr1,156147365
ENSG00000126870.18,DYNC2I1,chr7,158856545
ENSG00000197472.16,ZNF695,chr1,247008092
ENSG00000013288.11,MAN2B2,chr4,6575129
ENSG00000116852.16,KIF21B,chr1,201023725
ENSG00000179902.15,CFAP276,chr1,109113856
ENSG00000125571.12,IL37,chr2,112911159
ENSG00000158864.15,NDUFS2,chr1,161197103
ENSG00000172262.14,ZNF131,chr5,43065175
ENSG00000137440.7,FGFBP1,chr4,15948426
ENSG00000260428.5,SCX,chr8,144266445
ENSG00000129691.18,ASH2L,chr8,38105492
ENSG00000148180.24,GSN,chr9,121201323
ENSG00000064886.16,CHI3L2,chr1,111200770
ENSG00000165066.13,NKX6-3,chr8,41650816
ENSG00000105948.15,IFT56,chr7,139133743
ENSG00000114841.18,DNAH1,chr3,52316318
ENSG00000109572.18,CLCN3,chr4,169612437
ENSG00000120162.12,MOB3B,chr9,27529828
ENSG00000148082.11,SHC3,chr9,89180069
ENSG00000136213.12,CHST12,chr7,2403441
ENSG00000049089.17,COL9A2,chr1,40317812
ENSG00000107951.17,MTPAP,chr10,30374447
ENSG00000198917.15,SPOUT1,chr9,128829837
ENSG00000136560.16,TANK,chr2,161136907
ENSG00000136933.19,RABEPK,chr9,125189185
ENSG00000155545.22,MIER3,chr5,56971674
ENSG00000145287.14,PLAC8,chr4,83137074
ENSG00000177034.19,MTX3,chr5,79991269
ENSG00000125551.21,PLGLB2,chr2,87748084
ENSG00000188921.16,HACD4,chr9,21031651
ENSG00000169914.8,OTUD3,chr1,19882367
ENSG00000134986.16,NREP,chr5,111997463
ENSG00000117479.17,SLC19A2,chr1,169485987
ENSG00000112379.11,ARFGEF3,chr6,138161691
ENSG00000157119.14,KLHL40,chr3,42685446
ENSG00000196800.7,SPINK14,chr5,148168545
ENSG00000291316.1,TMEM276-ZFTRAF1,chr8,144465429
ENSG00000160799.15,CCDC12,chr3,46982009
ENSG00000173110.8,HSPA6,chr1,161524539
ENSG00000173389.17,IQCF1,chr3,51903368
ENSG00000250312.9,ZNF718,chr4,124455
ENSG00000124380.13,SNRNP27,chr2,69893943
ENSG00000164985.17,PSIP1,chr9,15511201
ENSG00000186334.10,SLC36A3,chr5,151303765
ENSG00000163581.16,SLC2A2,chr3,171026774
ENSG00000095380.13,NANS,chr9,98056636
ENSG00000290263.1,ENSG00000290263,chr4,2242275
ENSG00000112195.10,TREML2,chr6,41201148
ENSG00000164684.14,ZNF704,chr8,80874780
ENSG00000115107.22,STEAP3,chr2,119222446
ENSG00000198569.11,SLC34A3,chr9,137230756
ENSG00000170873.21,MTSS1,chr8,124728947
ENSG00000160408.18,ST6GALNAC6,chr9,127906631
ENSG00000115956.11,PLEK,chr2,68365074
ENSG00000147416.14,ATP6V1B2,chr8,20197322
ENSG00000121440.16,PDZRN3,chr3,73625272
ENSG00000162592.11,CCDC27,chr1,3746459
ENSG00000196975.18,ANXA4,chr2,69643108
ENSG00000163249.15,CCNYL1,chr2,207711514
ENSG00000272162.1,ENSG00000272162,chr6,10747793
ENSG00000058404.23,CAMK2B,chr7,44334576
ENSG00000128045.8,RASL11B,chr4,52862310
ENSG00000135773.15,CAPN9,chr1,230747265
ENSG00000183779.8,ZNF703,chr8,37695743
ENSG00000135744.10,AGT,chr1,230745575
ENSG00000243641.3,OR13C7,chr9,36003866
ENSG00000115504.17,EHBP1,chr2,62673850
ENSG00000166220.15,TBATA,chr10,70785400
ENSG00000152492.17,CCDC50,chr3,191329021
ENSG00000174137.15,FAM53A,chr4,1684355
ENSG00000185305.13,ARL15,chr5,54310603
ENSG00000001460.20,STPG1,chr1,24416933
ENSG00000236699.10,ARHGEF38,chr4,105552483
ENSG00000034971.19,MYOC,chr1,171652741
ENSG00000196550.13,FAM72A,chr1,206204413
ENSG00000119414.14,PPP6C,chr9,125189938
ENSG00000082196.23,C1QTNF3,chr5,34043237
ENSG00000169618.8,PROKR1,chr2,68643085
ENSG00000035403.20,VCL,chr10,73995192
ENSG00000137558.10,PI15,chr8,74824477
ENSG00000138379.6,MSTN,chr2,190062739
ENSG00000151292.21,CSNK1G3,chr5,123512066
ENSG00000037241.9,RPL26L1,chr5,172954003
ENSG00000162736.20,NCSTN,chr1,160343293
ENSG00000115414.23,FN1,chr2,215436119
ENSG00000136643.14,RPS6KC1,chr1,213051231
ENSG00000176142.15,TMEM39A,chr3,119468853
ENSG00000197980.15,LEKR1,chr3,156825480
ENSG00000117475.16,BLZF1,chr1,169367966
ENSG00000161055.6,SCGB3A1,chr5,180591705
ENSG00000047932.16,GOPC,chr6,117602552
ENSG00000170860.6,LSM3,chr3,14178748
ENSG00000143379.15,SETDB1,chr1,150926262
ENSG00000117697.17,NSL1,chr1,212791798
ENSG00000293553.1,ENSG00000293553,chr3,15455939
ENSG00000205133.14,TRIQK,chr8,93017785
ENSG00000198842.11,STYXL2,chr1,167094068
ENSG00000162458.15,FBLIM1,chr1,15756603
ENSG00000163636.13,PSMD6,chr3,64024009
ENSG00000080822.19,CLDND1,chr3,98523065
ENSG00000135334.11,AKIRIN2,chr6,87702274
ENSG00000016391.13,CHDH,chr3,53846467
ENSG00000197713.17,RPE,chr2,210002564
ENSG00000204179.13,PTPN20,chr10,46911395
ENSG00000162804.17,SNED1,chr2,240998611
ENSG00000186118.10,TEX38,chr1,46668854
ENSG00000172785.21,ZNG1A,chr9,179146
ENSG00000198060.12,MARCHF5,chr10,92291141
ENSG00000148143.15,ZNF462,chr9,106862285
ENSG00000113088.7,GZMK,chr5,55024248
ENSG00000135018.16,UBQLN1,chr9,83708231
ENSG00000234602.10,MCIDAS,chr5,55227314
ENSG00000173905.11,GOLIM4,chr3,168096535
ENSG00000130772.15,MED18,chr1,28329001
ENSG00000185519.11,FAM131C,chr1,16073663
ENSG00000119938.10,PPP1R3C,chr10,91633070
ENSG00000158525.16,CPA5,chr7,130344815
ENSG00000169598.19,DFFB,chr1,3857241
ENSG00000165406.18,MARCHF8,chr10,45594930
ENSG00000118965.18,WDR35,chr2,19990161
ENSG00000170634.14,ACYP2,chr2,53970837
ENSG00000104537.19,ANXA13,chr8,123737441
ENSG00000140396.15,NCOA2,chr8,70456451
ENSG00000118503.20,TNFAIP3,chr6,137866382
ENSG00000174136.15,RGMB,chr5,98768003
ENSG00000079739.19,PGM1,chr1,63593150
ENSG00000282881.4,TMEM275,chr1,46544565
ENSG00000145107.17,TM4SF19,chr3,196338603
ENSG00000171729.16,TMEM51,chr1,15152497
ENSG00000185523.7,SPATA45,chr1,212847657
ENSG00000084628.12,NKAIN1,chr1,31239991
ENSG00000059573.11,ALDH18A1,chr10,95656884
ENSG00000144959.13,NCEH1,chr3,172711217
ENSG00000156017.15,CARNMT1,chr9,75028479
ENSG00000116514.19,RNF19B,chr1,32964937
