seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chrX	62468525	62468700	176	*	p65_0hr_peak_16731	26	.	4.60686	6.08606	2.61559	25	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-880946	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62470320	62470776	457	*	p65_0hr_peak_16732	72	.	7.25127	11.7536	7.22787	171	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-878870	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62472058	62472714	657	*	p65_0hr_peak_16733	66	.	7.32774	11.1007	6.62613	486	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-876932	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62474999	62475174	176	*	p65_0hr_peak_16734	49	.	6.26368	9.16996	4.97543	41	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-874472	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62477357	62477536	180	*	p65_0hr_peak_16735	29	.	4.80683	6.58046	2.99814	48	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-872110	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62479044	62479301	258	*	p65_0hr_peak_16736	66	.	7.23214	11.1616	6.68067	132	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-870345	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62483825	62484088	264	*	p65_0hr_peak_16737	32	.	4.89579	6.82174	3.20024	118	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-865558	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62486927	62487209	283	*	p65_0hr_peak_16738	68	.	7.2912	11.3223	6.8294	143	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-862437	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62487353	62487532	180	*	p65_0hr_peak_16739	30	.	4.83612	6.65826	3.06974	101	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-862114	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62491174	62491658	485	*	p65_0hr_peak_16740	54	.	6.65284	9.76962	5.44805	280	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-857988	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62493081	62493326	246	*	p65_0hr_peak_16741	48	.	6.29568	9.03018	4.86448	125	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-856320	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62493766	62493973	208	*	p65_0hr_peak_16742	24	.	4.41839	5.66714	2.44991	50	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-855673	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62494057	62494325	269	*	p65_0hr_peak_16743	35	.	5.32317	7.33364	3.57242	122	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-855321	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62495083	62495548	466	*	p65_0hr_peak_16744	56	.	6.68966	9.95694	5.6171	338	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-854098	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62496477	62496660	184	*	p65_0hr_peak_16745	37	.	5.41132	7.53963	3.72411	59	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-852986	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62498450	62498661	212	*	p65_0hr_peak_16746	29	.	4.84104	6.48778	2.91683	46	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-850985	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62499202	62499638	437	*	p65_0hr_peak_16747	72	.	7.69472	11.8087	7.2781	122	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-850008	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62501291	62501479	189	*	p65_0hr_peak_16748	40	.	5.625	8.0779	4.07203	65	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-848167	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62503428	62503689	262	*	p65_0hr_peak_16749	39	.	5.72251	7.96143	3.96774	129	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-845957	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62503845	62504020	176	*	p65_0hr_peak_16750	37	.	5.59616	7.70681	3.74177	89	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-845626	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62882096	62882284	189	*	p65_0hr_peak_16751	50	.	6.028	9.31118	5.04104	30	Intron (ENST00000457579.1/ENST00000457579.1, intron 1 of 1)	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-467362	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62957542	62957732	191	*	p65_0hr_peak_16752	37	.	5.16686	7.67231	3.72411	82	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-391914	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	63147376	63147551	176	*	p65_0hr_peak_16753	23	.	4.11598	5.49678	2.33271	115	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-202095	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	63521520	63521702	183	*	p65_0hr_peak_16754	37	.	5.16686	7.67231	3.72411	118	Intron (ENST00000667050.1/105377212, intron 1 of 5)	23	63314408	63510078	195671	2	92249	ENST00000670248.1	-11442	ENSG00000235437	LINC01278	long intergenic non-protein coding RNA 1278
chrX	64014262	64014503	242	*	p65_0hr_peak_16755	26	.	4.30571	6.09996	2.61559	160	Distal Intergenic	23	64185117	64205708	20592	2	139285	ENST00000374869.8	191205	ENSG00000184675	AMER1	APC membrane recruitment protein 1
chrX	64015276	64015472	197	*	p65_0hr_peak_16756	37	.	5.16686	7.67231	3.72411	170	Distal Intergenic	23	64185117	64205708	20592	2	139285	ENST00000374869.8	190236	ENSG00000184675	AMER1	APC membrane recruitment protein 1
chrX	64112919	64113293	375	*	p65_0hr_peak_16757	16	.	3.44457	4.60611	1.65242	128	Distal Intergenic	23	64185117	64205708	20592	2	139285	ENST00000374869.8	92415	ENSG00000184675	AMER1	APC membrane recruitment protein 1
chrX	64132257	64132473	217	*	p65_0hr_peak_16758	26	.	4.29626	6.06674	2.61559	109	Distal Intergenic	23	64185117	64205708	20592	2	139285	ENST00000374869.8	73235	ENSG00000184675	AMER1	APC membrane recruitment protein 1
chrX	64254605	64254888	284	*	p65_0hr_peak_16759	37	.	5.16686	7.67231	3.72411	151	Intron (ENST00000747759.1/112268307, intron 3 of 4)	23	64224194	64230607	6414	2	142689	ENST00000362002.3	-23998	ENSG00000198881	ASB12	ankyrin repeat and SOCS box containing 12
chrX	64297407	64297582	176	*	p65_0hr_peak_16760	23	.	4.11598	5.49678	2.33271	2	Intron (ENST00000747759.1/112268307, intron 3 of 4)	23	64331414	64345158	13745	2	55613	ENST00000478487.5	47576	ENSG00000102043	MTMR8	myotubularin related protein 8
chrX	64297957	64298575	619	*	p65_0hr_peak_16761	81	.	7.75028	12.7553	8.15164	103	Intron (ENST00000747759.1/112268307, intron 3 of 4)	23	64331414	64345158	13745	2	55613	ENST00000478487.5	46583	ENSG00000102043	MTMR8	myotubularin related protein 8
chrX	64299531	64299867	337	*	p65_0hr_peak_16762	29	.	4.79232	6.54248	2.96219	99	Intron (ENST00000747759.1/112268307, intron 3 of 4)	23	64331414	64345158	13745	2	55613	ENST00000478487.5	45291	ENSG00000102043	MTMR8	myotubularin related protein 8
chrX	64401923	64402280	358	*	p65_0hr_peak_16763	18	.	3.88691	4.89784	1.87186	296	Distal Intergenic	23	64405473	64406136	664	1	112422909	ENST00000637712.1	-3193	ENSG00000293387	PFN5P	profilin 5, pseudogene
chrX	65054191	65054465	275	*	p65_0hr_peak_16764	16	.	3.44457	4.60611	1.65242	127	Intron (ENST00000696368.1/340554, intron 1 of 8)	23	65034826	65507887	473062	1	340554	ENST00000338957.5	19365	ENSG00000102053	ZC3H12B	zinc finger CCCH-type containing 12B
chrX	65191601	65191840	240	*	p65_0hr_peak_16765	23	.	4.11598	5.49678	2.33271	85	Intron (ENST00000696368.1/340554, intron 2 of 8)	23	65034826	65507887	473062	1	340554	ENST00000338957.5	156775	ENSG00000102053	ZC3H12B	zinc finger CCCH-type containing 12B
chrX	65208111	65208286	176	*	p65_0hr_peak_16766	37	.	5.15551	7.63229	3.72411	94	Intron (ENST00000696368.1/340554, intron 2 of 8)	23	65366638	65499310	132673	1	340554	ENST00000617377.1	-158352	ENSG00000102053	ZC3H12B	zinc finger CCCH-type containing 12B
chrX	65208942	65209174	233	*	p65_0hr_peak_16767	26	.	4.30571	6.09996	2.61559	171	Intron (ENST00000696368.1/340554, intron 2 of 8)	23	65366638	65499310	132673	1	340554	ENST00000617377.1	-157464	ENSG00000102053	ZC3H12B	zinc finger CCCH-type containing 12B
chrX	65210511	65210758	248	*	p65_0hr_peak_16768	50	.	6.028	9.31118	5.04104	99	Intron (ENST00000696368.1/340554, intron 2 of 8)	23	65366638	65499310	132673	1	340554	ENST00000617377.1	-155880	ENSG00000102053	ZC3H12B	zinc finger CCCH-type containing 12B
chrX	65229592	65229767	176	*	p65_0hr_peak_16769	16	.	3.44457	4.60611	1.65242	99	Intron (ENST00000696368.1/340554, intron 2 of 8)	23	65366638	65499310	132673	1	340554	ENST00000617377.1	-136871	ENSG00000102053	ZC3H12B	zinc finger CCCH-type containing 12B
chrX	65835691	65835905	215	*	p65_0hr_peak_16770	21	.	4.0342	5.26992	2.18839	100	Intron (ENST00000765703.1/ENST00000765703.1, intron 1 of 3)	23	65735919	65741915	5997	1	4478	ENST00000697142.1	99772	ENSG00000147065	MSN	moesin
chrX	65938401	65938611	211	*	p65_0hr_peak_16771	32	.	4.93918	6.94521	3.26756	76	Intron (ENST00000650998.1/ENST00000650998.1, intron 2 of 2)	23	66012419	66019774	7356	1	115891964	ENST00000795460.1	-73808	ENSG00000274536	MIR223HG	MIR223 host gene
chrX	66066563	66066878	316	*	p65_0hr_peak_16772	37	.	5.16686	7.67231	3.72411	142	Distal Intergenic	23	66021740	66040125	18386	2	11326	ENST00000455586.6	-26438	ENSG00000155659	VSIG4	V-set and immunoglobulin domain containing 4
chrX	66067103	66067417	315	*	p65_0hr_peak_16773	65	.	6.88914	11.0078	6.5418	166	Distal Intergenic	23	66021740	66040125	18386	2	11326	ENST00000455586.6	-26978	ENSG00000155659	VSIG4	V-set and immunoglobulin domain containing 4
chrX	66080089	66080264	176	*	p65_0hr_peak_16774	23	.	4.11598	5.49678	2.33271	49	Distal Intergenic	23	66021740	66040125	18386	2	11326	ENST00000455586.6	-39964	ENSG00000155659	VSIG4	V-set and immunoglobulin domain containing 4
chrX	66182194	66182398	205	*	p65_0hr_peak_16775	41	.	5.64788	8.13933	4.12495	134	Intron (ENST00000519389.6/9843, intron 4 of 20)	23	66173794	66266860	93067	1	9843	ENST00000684603.1	8400	ENSG00000089472	HEPH	hephaestin
chrX	66182481	66182692	212	*	p65_0hr_peak_16776	32	.	5.15479	6.96127	3.26756	174	Intron (ENST00000519389.6/9843, intron 4 of 20)	23	66173794	66266860	93067	1	9843	ENST00000684603.1	8687	ENSG00000089472	HEPH	hephaestin
chrX	66230985	66231185	201	*	p65_0hr_peak_16777	26	.	4.30571	6.09996	2.61559	105	Intron (ENST00000519389.6/9843, intron 15 of 20)	23	66200452	66208261	7810	1	9843	ENST00000471121.1	30533	ENSG00000089472	HEPH	hephaestin
chrX	66231738	66231948	211	*	p65_0hr_peak_16778	37	.	5.16686	7.67231	3.72411	82	Intron (ENST00000519389.6/9843, intron 15 of 20)	23	66200452	66208261	7810	1	9843	ENST00000471121.1	31286	ENSG00000089472	HEPH	hephaestin
chrX	66646421	66646790	370	*	p65_0hr_peak_16779	37	.	5.16686	7.67231	3.72411	295	Distal Intergenic	23	66595642	66639298	43657	2	60401	ENST00000451436.6	-7123	ENSG00000131080	EDA2R	ectodysplasin A2 receptor
chrX	66713709	66713990	282	*	p65_0hr_peak_16780	43	.	5.76238	8.46002	4.37116	152	Distal Intergenic	23	66595642	66639298	43657	2	60401	ENST00000451436.6	-74411	ENSG00000131080	EDA2R	ectodysplasin A2 receptor
chrX	66740908	66741083	176	*	p65_0hr_peak_16781	36	.	5.10029	7.44386	3.66069	98	Distal Intergenic	23	66595642	66639298	43657	2	60401	ENST00000451436.6	-101610	ENSG00000131080	EDA2R	ectodysplasin A2 receptor
chrX	66926990	66927165	176	*	p65_0hr_peak_16782	23	.	4.11598	5.49678	2.33271	97	Distal Intergenic	23	66595642	66639298	43657	2	60401	ENST00000451436.6	-287692	ENSG00000131080	EDA2R	ectodysplasin A2 receptor
chrX	66928046	66928296	251	*	p65_0hr_peak_16783	32	.	4.93918	6.94521	3.26756	130	Distal Intergenic	23	66595642	66639298	43657	2	60401	ENST00000451436.6	-288748	ENSG00000131080	EDA2R	ectodysplasin A2 receptor
chrX	66943789	66943964	176	*	p65_0hr_peak_16784	23	.	4.11598	5.49678	2.33271	108	Distal Intergenic	23	66595642	66639298	43657	2	60401	ENST00000451436.6	-304491	ENSG00000131080	EDA2R	ectodysplasin A2 receptor
chrX	66971322	66971655	334	*	p65_0hr_peak_16785	50	.	6.028	9.31118	5.04104	171	Distal Intergenic	23	66595642	66639298	43657	2	60401	ENST00000451436.6	-332024	ENSG00000131080	EDA2R	ectodysplasin A2 receptor
chrX	67060388	67060563	176	*	p65_0hr_peak_16786	32	.	4.93918	6.94521	3.26756	26	Distal Intergenic	23	66595642	66639298	43657	2	60401	ENST00000451436.6	-421090	ENSG00000131080	EDA2R	ectodysplasin A2 receptor
chrX	67670422	67670682	261	*	p65_0hr_peak_16787	37	.	5.16686	7.67231	3.72411	168	Intron (ENST00000396043.4/367, intron 3 of 8)	23	67545144	67723936	178793	1	367	ENST00000396044.8	125278	ENSG00000169083	AR	androgen receptor
chrX	68217906	68218147	242	*	p65_0hr_peak_16788	30	.	4.84104	6.67147	3.07738	111	Intron (ENST00000680612.1/4983, intron 6 of 19)	23	68192742	68210268	17527	2	4983	ENST00000467444.1	-7638	ENSG00000079482	OPHN1	oligophrenin 1
chrX	68486327	68486502	176	*	p65_0hr_peak_16789	23	.	4.11598	5.49678	2.33271	103	Distal Intergenic	23	68498562	68531982	33421	1	286451	ENST00000451537.5	-12060	ENSG00000181704	YIPF6	Yip1 domain family member 6
chrX	69451971	69452146	176	*	p65_0hr_peak_16790	32	.	4.94151	6.95196	3.26756	47	Distal Intergenic	23	69504326	69532508	28183	1	27112	ENST00000252338.5	-52180	ENSG00000130054	NALF2	NALCN channel auxiliary factor 2
chrX	69985162	69985337	176	*	p65_0hr_peak_16791	37	.	5.16686	7.67231	3.72411	62	Intron (ENST00000374553.6/1896, intron 2 of 7)	23	69957024	70039469	82446	1	1896	ENST00000616899.1	28138	ENSG00000158813	EDA	ectodysplasin A
chrX	69986549	69986832	284	*	p65_0hr_peak_16792	65	.	6.88914	11.0078	6.5418	60	Intron (ENST00000374553.6/1896, intron 2 of 7)	23	69957024	70039469	82446	1	1896	ENST00000616899.1	29525	ENSG00000158813	EDA	ectodysplasin A
chrX	70103577	70103752	176	*	p65_0hr_peak_16793	26	.	4.30571	6.09996	2.61559	152	Distal Intergenic	23	70133447	70166324	32878	1	3476	ENST00000356413.5	-29695	ENSG00000089289	IGBP1	immunoglobulin binding protein 1
chrX	70304181	70304356	176	*	p65_0hr_peak_16794	26	.	4.29626	6.06674	2.61559	126	Intron (ENST00000374403.4/24137, intron 7 of 30)	23	70286892	70290514	3623	2	51248	ENST00000486461.2	-13667	ENSG00000120509	PDZD11	PDZ domain containing 11
chrX	70565942	70566229	288	*	p65_0hr_peak_16795	16	.	3.68199	4.43899	1.65242	171	Intron (ENST00000374333.7/56159, intron 25 of 29)	23	70499965	70500989	1025	1	1741	ENST00000496931.1	65977	ENSG00000082458	DLG3	discs large MAGUK scaffold protein 3
chrX	70601447	70601622	176	*	p65_0hr_peak_16796	26	.	4.30571	6.09996	2.61559	110	Intron (ENST00000374333.7/56159, intron 24 of 29)	23	70499965	70500989	1025	1	1741	ENST00000496931.1	101482	ENSG00000082458	DLG3	discs large MAGUK scaffold protein 3
chrX	70711422	70711675	254	*	p65_0hr_peak_16797	26	.	4.29626	6.06674	2.61559	82	Intron (ENST00000374333.7/56159, intron 13 of 29)	23	70528941	70724292	195352	2	56159	ENST00000374320.6	12617	ENSG00000120498	TEX11	testis expressed 11
chrX	70749392	70749629	238	*	p65_0hr_peak_16798	36	.	5.10029	7.44386	3.66069	84	Intron (ENST00000374333.7/56159, intron 9 of 29)	23	70528941	70724292	195352	2	56159	ENST00000374320.6	-25100	ENSG00000120498	TEX11	testis expressed 11
chrX	70782652	70782828	177	*	p65_0hr_peak_16799	50	.	6.028	9.31118	5.04104	91	Intron (ENST00000374333.7/56159, intron 9 of 29)	23	70528941	70724292	195352	2	56159	ENST00000374320.6	-58360	ENSG00000120498	TEX11	testis expressed 11
chrX	70939572	70939890	319	*	p65_0hr_peak_16800	18	.	3.88691	4.89784	1.87186	11	Intron (ENST00000734214.1/ENST00000734214.1, intron 1 of 1)	23	70925588	70931125	5538	2	84889	ENST00000298085.4	-8447	ENSG00000165349	SLC7A3	solute carrier family 7 member 3
chrX	72255506	72255681	176	*	p65_0hr_peak_16801	26	.	4.25937	5.9407	2.61559	50	Exon (ENST00000470671.1/6191, exon 3 of 3)	23	72204665	72239027	34363	2	54821	ENST00000334463.4	-16479	ENSG00000186871	ERCC6L	ERCC excision repair 6 like, spindle assembly checkpoint helicase
chrX	73010754	73010929	176	*	p65_0hr_peak_16802	26	.	4.30571	6.09996	2.61559	8	Intron (ENST00000806242.1/101928345, intron 1 of 2)	23	72998388	73004833	6446	2	101928345	ENST00000806248.1	-5921	ENSG00000226725	PABPC1L2B-AS1	PABPC1L2B antisense RNA 1
chrX	73011553	73011740	188	*	p65_0hr_peak_16803	37	.	5.16686	7.67231	3.72411	144	Intron (ENST00000806242.1/101928345, intron 1 of 2)	23	72998388	73004833	6446	2	101928345	ENST00000806248.1	-6720	ENSG00000226725	PABPC1L2B-AS1	PABPC1L2B antisense RNA 1
chrX	73033470	73033786	317	*	p65_0hr_peak_16804	37	.	5.16686	7.67231	3.72411	172	Intron (ENST00000806242.1/101928345, intron 1 of 2)	23	72998388	73004833	6446	2	101928345	ENST00000806248.1	-28637	ENSG00000226725	PABPC1L2B-AS1	PABPC1L2B antisense RNA 1
chrX	73064171	73064346	176	*	p65_0hr_peak_16805	32	.	4.93918	6.94521	3.26756	103	Intron (ENST00000806242.1/101928345, intron 1 of 2)	23	73078290	73084635	6346	1	101928380	ENST00000806377.1	-13944	ENSG00000231963	LOC101928380	uncharacterized LOC101928380
chrX	73107228	73107544	317	*	p65_0hr_peak_16806	26	.	4.30571	6.09996	2.61559	58	Distal Intergenic	23	73126514	73127735	1222	2	645996	ENST00000641404.1	20191	ENSG00000293034	NAP1L6P	nucleosome assembly protein 1 like 6, pseudogene
chrX	73108943	73109124	182	*	p65_0hr_peak_16807	32	.	5.15479	6.96127	3.26756	71	Distal Intergenic	23	73126514	73127735	1222	2	645996	ENST00000641404.1	18611	ENSG00000293034	NAP1L6P	nucleosome assembly protein 1 like 6, pseudogene
chrX	73109342	73109517	176	*	p65_0hr_peak_16808	21	.	4.0342	5.26992	2.18839	77	Distal Intergenic	23	73126514	73127735	1222	2	645996	ENST00000641404.1	18218	ENSG00000293034	NAP1L6P	nucleosome assembly protein 1 like 6, pseudogene
chrX	73111451	73111690	240	*	p65_0hr_peak_16809	23	.	4.11598	5.49678	2.33271	65	Distal Intergenic	23	73126514	73127735	1222	2	645996	ENST00000641404.1	16045	ENSG00000293034	NAP1L6P	nucleosome assembly protein 1 like 6, pseudogene
chrX	73291269	73291537	269	*	p65_0hr_peak_16810	65	.	6.88914	11.0078	6.5418	132	Distal Intergenic	23	73212299	73214851	2553	2	4674	ENST00000373517.4	-76418	ENSG00000186462	NAP1L2	nucleosome assembly protein 1 like 2
chrX	73382483	73382658	176	*	p65_0hr_peak_16811	37	.	5.16686	7.67231	3.72411	100	Distal Intergenic	23	73447053	73455171	8119	1	1046	ENST00000373514.3	-64395	ENSG00000131264	CDX4	caudal type homeobox 4
chrX	73382865	73383593	729	*	p65_0hr_peak_16812	37	.	5.16686	7.67231	3.72411	501	Distal Intergenic	23	73447053	73455171	8119	1	1046	ENST00000373514.3	-63460	ENSG00000131264	CDX4	caudal type homeobox 4
chrX	73385056	73385286	231	*	p65_0hr_peak_16813	24	.	4.41839	5.66714	2.44991	119	Distal Intergenic	23	73447053	73455171	8119	1	1046	ENST00000373514.3	-61767	ENSG00000131264	CDX4	caudal type homeobox 4
chrX	73385596	73386077	482	*	p65_0hr_peak_16814	50	.	6.028	9.31118	5.04104	385	Distal Intergenic	23	73447053	73455171	8119	1	1046	ENST00000373514.3	-60976	ENSG00000131264	CDX4	caudal type homeobox 4
chrX	73386351	73386526	176	*	p65_0hr_peak_16815	37	.	5.16686	7.67231	3.72411	87	Distal Intergenic	23	73447053	73455171	8119	1	1046	ENST00000373514.3	-60527	ENSG00000131264	CDX4	caudal type homeobox 4
chrX	73598958	73599133	176	*	p65_0hr_peak_16816	37	.	5.16686	7.67231	3.72411	72	Intron (ENST00000373502.10/53344, intron 3 of 5)	23	73563452	73683215	119764	1	53344	ENST00000498318.1	35506	ENSG00000204116	CHIC1	cysteine rich hydrophobic domain 1
chrX	73888610	73888975	366	*	p65_0hr_peak_16817	24	.	4.41839	5.66714	2.44991	315	Distal Intergenic	23	73820656	73852714	32059	2	7503	ENST00000429829.7	-35896	ENSG00000229807	XIST	X inactive specific transcript
chrX	74222590	74222765	176	*	p65_0hr_peak_16818	37	.	5.16686	7.67231	3.72411	68	Intron (ENST00000603672.5/100302692, intron 5 of 5)	23	74218547	74218618	72	2	100126317	ENST00000390738.3	-3972	ENSG00000212027	MIR374B	microRNA 374b
chrX	74688487	74688662	176	*	p65_0hr_peak_16819	26	.	4.30571	6.09996	2.61559	116	Distal Intergenic	23	74582976	74614624	31649	2	51132	ENST00000332687.11	-73863	ENSG00000131263	RLIM	ring finger protein, LIM domain interacting
chrX	74794260	74794485	226	*	p65_0hr_peak_16820	65	.	6.88914	11.0078	6.5418	121	Intron (ENST00000055682.12/340533, intron 1 of 3)	23	74732856	74925452	192597	2	340533	ENST00000055682.12	130967	ENSG00000050030	NEXMIF	neurite extension and migration factor
chrX	74876666	74876879	214	*	p65_0hr_peak_16821	26	.	4.66429	6.22211	2.69513	168	Intron (ENST00000055682.12/340533, intron 1 of 3)	23	74732856	74925452	192597	2	340533	ENST00000055682.12	48573	ENSG00000050030	NEXMIF	neurite extension and migration factor
chrX	75510868	75511043	176	*	p65_0hr_peak_16822	26	.	4.30571	6.09996	2.61559	114	Intron (ENST00000373367.8/158866, intron 1 of 11)	23	75501492	75523010	21519	2	158866	ENST00000482827.1	11967	ENSG00000102383	ZDHHC15	zDHHC palmitoyltransferase 15
chrX	75511182	75511357	176	*	p65_0hr_peak_16823	18	.	3.88691	4.89784	1.87186	112	Intron (ENST00000373367.8/158866, intron 1 of 11)	23	75501492	75523010	21519	2	158866	ENST00000482827.1	11653	ENSG00000102383	ZDHHC15	zDHHC palmitoyltransferase 15
chrX	75541191	75541366	176	*	p65_0hr_peak_16824	37	.	5.16686	7.67231	3.72411	77	Intron (ENST00000785233.1/107985664, intron 1 of 5)	23	75523531	75624882	101352	1	107985664	ENST00000785234.1	17660	NA	LOC107985664	uncharacterized LOC107985664
chrX	75770489	75770664	176	*	p65_0hr_peak_16825	24	.	4.41839	5.66714	2.44991	137	Distal Intergenic	23	75782987	75785254	2268	2	139599	ENST00000373359.4	14590	ENSG00000186675	MAGEE2	MAGE family member E2
chrX	76004707	76004931	225	*	p65_0hr_peak_16826	26	.	4.66429	6.22211	2.69513	100	Distal Intergenic	23	76173040	76178196	5157	1	51260	ENST00000373357.3	-168109	ENSG00000102390	PBDC1	polysaccharide biosynthesis domain containing 1
chrX	76071569	76071871	303	*	p65_0hr_peak_16827	37	.	5.16686	7.67231	3.72411	63	Distal Intergenic	23	76173040	76178196	5157	1	51260	ENST00000373357.3	-101169	ENSG00000102390	PBDC1	polysaccharide biosynthesis domain containing 1
chrX	76212712	76212887	176	*	p65_0hr_peak_16828	26	.	4.30571	6.09996	2.61559	97	Distal Intergenic	23	76173062	76178314	5253	1	51260	ENST00000373358.8	39650	ENSG00000102390	PBDC1	polysaccharide biosynthesis domain containing 1
chrX	76535572	76535747	176	*	p65_0hr_peak_16829	37	.	5.15551	7.63229	3.72411	32	Distal Intergenic	23	76427710	76431342	3633	1	57692	ENST00000361470.4	107862	ENSG00000198934	MAGEE1	MAGE family member E1
chrX	76548222	76548397	176	*	p65_0hr_peak_16830	37	.	5.16686	7.67231	3.72411	117	Distal Intergenic	23	76427710	76431342	3633	1	57692	ENST00000361470.4	120512	ENSG00000198934	MAGEE1	MAGE family member E1
chrX	76575066	76575241	176	*	p65_0hr_peak_16831	26	.	4.25024	5.91036	2.61559	45	Distal Intergenic	23	76427710	76431342	3633	1	57692	ENST00000361470.4	147356	ENSG00000198934	MAGEE1	MAGE family member E1
chrX	77208352	77208527	176	*	p65_0hr_peak_16832	35	.	5.04624	7.26876	3.51544	60	Distal Intergenic	23	76658594	77014532	355939	2	101928469	ENST00000627687.1	-193820	ENSG00000280870	MIR325HG	MIR325 host gene
